game_id,max_players,max_playtime,min_age,min_players,min_playtime,name,playing_time,year_published,category,compilation,designer,expansion,mechanic,publisher,average_rating,users_rated,x,y,z
41898,4,60,9,2,60,Epäillyt,60,2009,"Deduction,Murder/Mystery",,Kimmo Sorsamo,,"Action Point Allowance System,Memory",Competo / Marektoy,5.67398,98,58.770832,1.9423554,-32.780205
41916,4,15,6,2,15,The Magic Labyrinth,15,2009,"Children's Game,Fantasy,Maze,Memory",,Dirk Baumann,Das magische Labyrinth: Erweiterung,"Dice Rolling,Grid Movement,Memory,Roll / Spin and Move,Route/Network Building","Drei Magier Spiele,ADC Blackfire Entertainment,Bergsala Enigma,Competo / Marektoy,Devir,G3,Gigamic,HaKubia,Lion Rampant Imports,Playgo Hungary,Playroom Entertainment,Swan Panasia Co., Ltd.",6.90227,2839,45.621662,37.204636,1.7389599
41933,5,60,12,2,45,Arctic Scavengers,60,2009,"Bluffing,Card Game,Fighting",Arctic Scavengers: Base Game+HQ+Recon,Robert K. Gabhart,"Arctic Scavengers: HQ,Arctic Scavengers: Recon","Card Drafting,Deck / Pool Building,Hand Management","Driftwood Games,Rio Grande Games,Ystari Games",6.97479,2182,-10.228354,62.63122,1.5893263
41934,2,60,0,2,60,World at War: The Untold Stories,60,2010,"Modern Warfare,Wargame",,Mark H. Walker,"World at War: Into the Breach,World at War: Paris is Burning","Chit-Pull System,Dice Rolling,Hex-and-Counter","Lock 'n Load Publishing, LLC.",7.97983,119,-73.16599,-5.8642435,59.7339
42050,5,90,14,2,90,Eurobusiness,90,1983,"Economic,Negotiation",,(Uncredited),,"Auction/Bidding,Dice Rolling,Roll / Spin and Move,Set Collection,Trading",Labo Market,4.82932,295,14.93477,-50.743416,-55.434994
42052,4,135,12,2,60,Vinhos,135,2010,"Economic,Industry / Manufacturing",,Vital Lacerda,Vinhos: The Advertisers,"Area Control / Area Influence,Worker Placement","hobbity.eu,HUCH! & friends,Hutter Trade GmbH + Co KG,IELLO,Red Glove,What's Your Game?,Z-Man Games",7.54399,3601,-9.271043,-53.9826,4.426278
42057,2,30,10,2,30,Utopian Rummy,30,2009,"Card Game,Civilization,Print & Play",,Sheamus Parkes,,"Hand Management,Set Collection","(Self-Published),(Web published)",6.80104,96,-27.64834,7.4383245,-15.116335
42066,4,45,8,2,45,Hotel Amsterdam,45,2009,"City Building,Dice,Travel",,Hans van Tol,,"Area Control / Area Influence,Area Movement,Dice Rolling,Memory",The Game Master BV,5.882,75,10.983683,-37.996056,-23.49073
42101,8,45,12,1,45,All Things Zombie: Better Dead Than Zed!,45,2009,"Dice,Fighting,Horror,Miniatures,Print & Play,Science Fiction,Wargame,Zombies",,Ed Teixeira,"All Things Zombie: Giving Up The Goat,All Things Zombie: Haven,All Things Zombie: I, Zombie,All Things Zombie: Risks and Rewards","Co-operative Play,Variable Player Powers",Two Hour Wargames (THW Game Design),7.54638,69,55.54033,-22.017323,17.023512
42105,6,15,8,2,15,Mixmo,15,2009,"Party Game,Word Game",,"Julien Faubet,Sylvain Hatesse",,Tile Placement,"Asmodee,Sly Frog Games",6.3638,237,66.95197,38.975227,33.454376
42111,4,30,8,2,30,Fzzzt!,30,2009,"Card Game,Science Fiction",,Tony Boydell,Fzzzt! Expansion Pack,"Auction/Bidding,Card Drafting,Deck / Pool Building,Set Collection","Eagle-Gryphon Games,Lifestyle Boardgames Ltd,Surprised Stare Games Ltd",6.29637,820,-10.812981,58.70687,27.669094
42112,6,90,13,3,90,Mob Ties: The Board Game,90,2011,"Bluffing,Card Game,Mafia,Mature / Adult,Negotiation",,"Devin Granger,Nathan Isaac,John Kleinschmidt,Diego Rich,Collin Smith",,"Area Control / Area Influence,Card Drafting,Hand Management,Partnerships,Voting","Hostage Entertainment, Ltd.",6.77485,163,83.78483,-17.720154,-14.373488
42124,2,60,10,1,60,Dungeon Twister 2: Prison,60,2009,"Adventure,Exploration,Fantasy,Fighting,Maze",,Christophe Boelinger,"Dungeon Twister: À Feu et À Sang,Dungeon Twister: Beggar,Dungeon Twister: Bonus Objects,Dungeon Twister: Créatures Sylvestres,Dungeon Twister: Disciple,Dungeon Twister: Dwarf Elf Slayer,Dungeon Twister: Father Christmas,Dungeon Twister: Fire and Water,Dungeon Twister: Forces of Darkness,Dungeon Twister: Forest Elf,Dungeon Twister: Master of Time,Dungeon Twister: Mercenaries,Dungeon Twister: Minotaur,Dungeon Twister: Ogre,Dungeon Twister: Paladins & Dragons,Dungeon Twister: Purple Dragon,Dungeon Twister: Room P1,Dungeon Twister: Room P2,Dungeon Twister: Terres de Glace,Dungeon Twister: The Elusive One,Dungeon Twister: The Merciless One,Dungeon Twister: Traps,Dungeon Twister: Zephyr, the Cheater","Action Point Allowance System,Grid Movement,Hand Management,Modular Board,Secret Unit Deployment,Tile Placement,Variable Player Powers","Asmodee,Ludically",7.37276,1052,10.7151575,59.680607,12.572107
42131,2,0,10,2,0,War of the Ring,0,2009,"Miniatures,Novel-based,Wargame",,"Carl Dafforn,Emma Parrington,Mark Raynor,Jeremy Vetock,Tim Vincent,Matthew Ward",War of the Ring: Battlehosts,"Dice Rolling,Roll / Spin and Move",Games Workshop Ltd.,6.99131,99,-12.498541,42.877968,-19.227678
42132,2,20,13,2,20,Scary Tales: Little Red vs. Pinocchio,20,2009,"Card Game,Fantasy",,Reiner Knizia,,Hand Management,Playroom Entertainment,5.09853,170,-2.2112646,-1.8584213,-36.273552
42142,1,45,11,1,45,Doctor Who: Solitaire Story Game,45,2009,"Movies / TV / Radio theme,Print & Play,Science Fiction",,Simon Cogan,,Dice Rolling,(Web published),8.02692,266,-27.536097,11.99646,61.81776
42188,4,30,8,2,30,Make 'n' Break CHALLENGE,30,2009,"Action / Dexterity,Card Game",,"Stefan Dorra,Jack Lawson,Andrew Lawson,Manfred Reindl",,,Ravensburger Spieleverlag GmbH,6.13889,54,26.785126,40.640064,51.628075
42195,2,15,8,1,15,Labyrinth: The Duel,15,2009,"Fantasy,Maze,Puzzle,Racing",,Marco Teubner,,"Modular Board,Pattern Building,Pattern Recognition,Route/Network Building,Tile Placement",Ravensburger Spieleverlag GmbH,6.10451,113,18.56972,57.239258,44.72996
42206,4,5,8,2,5,7 Ate 9,5,2009,"Card Game,Math,Number",,Maureen Hiron,,"Hand Management,Pattern Building","999 Games,AMIGO Spiel + Freizeit GmbH,Magellan,Mercurio,Out of the Box Publishing,Swan Panasia Co., Ltd.",5.98096,284,63.128315,63.46716,24.20466
42207,4,5,8,2,5,Super Circles,5,2009,Card Game,,"Caron Badkin,Ron Badkin,Maureen Hiron",,"Hand Management,Pattern Recognition","Out of the Box Publishing,Swan Panasia Co., Ltd.,Vennerød Forlag AS",5.9511,137,49.92242,47.95898,25.16177
42215,4,60,13,2,60,Tobago,60,2009,"Adventure,Exploration",,Bruce Allen,,"Grid Movement,Hand Management,Modular Board,Press Your Luck","Competo / Marektoy,The Game Master BV,Gigamic,KADABRA,Mercurio,Piatnik,Rio Grande Games,Stupor Mundi,Zoch Verlag",7.13464,8276,-7.9463053,14.828827,1.2338337
42216,8,30,14,4,30,Death Note Investigation Card Game,30,2009,"Card Game,Comic Book / Strip,Deduction",,Giacomo Santopietro,,,Trofé,6.45507,69,-11.241026,84.118515,21.452063
42244,2,30,10,2,30,Martinique,30,2009,"Bluffing,Deduction,Pirates",,Emanuele Ornella,Martinique Mini Expansion,"Area Enclosure,Grid Movement,Set Collection","Axel,HomoLudicus,HUCH! & friends,Quined White Goblin Games,Red Glove,White Goblin Games,Z-Man Games",6.31463,908,25.844543,-79.856384,27.695095
42279,4,5,8,2,5,Run Wild,5,2009,Card Game,,Brad Carter,,"Hand Management,Set Collection",Out of the Box Publishing,6.07544,57,-1.1371738,-11.394419,41.784412
42306,4,45,8,2,45,Wings of War: WW2 Deluxe set,45,2009,"Aviation / Flight,Card Game,Miniatures,Wargame,World War II",,"Andrea Angiolino,Pier Giorgio Paglia",Wings of War: Rain of Destruction,"Action / Movement Programming,Player Elimination,Simulation,Simultaneous Action Selection","Edge Entertainment,Fantasy Flight Games,Hobby Japan,Kaissa Chess & Games,Mad Man's Magic,Nexus,Runadrake",7.27928,318,-59.054993,18.460848,-6.792334
42328,2,180,12,2,180,Pax Baltica,180,2009,"Age of Reason,Wargame",,"Göran Björkman,Stefan Ekström",,"Action Point Allowance System,Area Movement,Dice Rolling,Secret Unit Deployment,Simulation","GMT Games,Three Crowns Game Productions",7.38834,252,-37.005634,-43.02373,14.702015
42352,2,30,10,2,30,Morgan's A'Comin'!,30,2009,"American Civil War,Wargame",,Paul Rohrbaugh,,"Area-Impulse,Point to Point Movement","LPS, Inc.",5.7514,57,-78.18341,-29.323475,-29.862862
42360,4,60,12,2,60,Space Pirates,60,2009,"Action / Dexterity,Miniatures,Pirates,Science Fiction",,Christophe Boelinger,,Pick-up and Deliver,"Ajax Games,Sirius Products,Zvezda",5.56754,134,20.22959,-36.09954,-45.43008
42361,1,45,8,1,45,Pocket Dungeon,45,2009,"Adventure,Dice,Fantasy,Fighting,Maze,Print & Play,Puzzle",,Jonathan Gilmour,,"Action Point Allowance System,Dice Rolling,Line Drawing,Modular Board,Paper-and-Pencil,Variable Player Powers","(Self-Published),(Web published),Print & Play Productions",6.98231,65,93.48352,27.061642,-19.38561
42368,5,30,13,3,30,Inquisitio,30,2009,"Card Game,Horror,Humor,Renaissance",,Jani Rönkkönen,,Hand Management,Tuonela Productions Ltd.,5.67578,128,-2.2362993,-38.60461,-32.62002
42380,6,30,8,2,30,Linwood,30,2009,"Adventure,Exploration",,Shem Phillips,Linwood: Pocket Expansion Kit,"Roll / Spin and Move,Tile Placement",Garphill Games,5.39067,75,-10.011057,17.105568,-41.72556
42396,4,180,12,2,180,The Eagle and The Star,180,2009,"Bluffing,Wargame",,Robert Żak,,"Campaign / Battle Card Driven,Hand Management,Point to Point Movement,Secret Unit Deployment,Simulation",Leonardo Games,7.73073,96,-40.09093,27.841356,56.06403
42444,2,30,10,2,30,Batt'l Kha'os,30,2009,"Fantasy,Fighting",,"Eric Hanuise,Fréderic Moyersoen",,"Area Control / Area Influence,Card Drafting,Hand Management,Tile Placement",Z-Man Games,6.37983,634,-6.212714,-3.419698,28.626125
42448,10,10,12,2,10,We Didn't Playtest This Either,10,2009,"Card Game,Humor",We Didn't Playtest This Either with Blue Deck and Dice Are Fun Expansions,Chris Cieslik,"We Didn't Playtest This At All: Blue Deck,We Didn't Playtest This At All: Chaos Pack,We Didn't Playtest This at All: Dice are Fun","Hand Management,Rock-Paper-Scissors,Voting",Asmadi Games,6.04019,595,34.9748,-45.749092,23.523035
42452,4,45,10,2,45,Rattus,45,2010,Medieval,,"Henrik Berg,Åse Berg","Rattus Bonus 2014,Rattus: Academicus,Rattus: Africanus,Rattus: Arabian Traders,Rattus: Boccaccio promo,Rattus: Jester Promo Card,Rattus: Judge Promo Card,Rattus: Mercatus,Rattus: Pied Piper,Rattus: Spiel 2010 Bonus Cards,Rattus: Spiel 2011 Bonus Cards,Rattus: Spoils of War","Area Control / Area Influence,Variable Player Powers","Axel,Cranio Creations,Hobby World,HUCH! & friends,Vennerød Forlag AS,White Goblin Games,Z-Man Games",6.83439,4793,-16.778568,-3.4687216,5.234696
42487,4,60,8,2,30,Lost Cities: The Board Game,60,2008,"Adventure,Exploration",,Reiner Knizia,,"Hand Management,Set Collection","KOSMOS,Rio Grande Games,Zvezda",6.83328,2766,-10.0561075,19.087032,1.684223
42490,5,45,8,3,45,Pony Express,45,2009,"Action / Dexterity,American West,Bluffing,Dice,Humor,Racing",,"Antoine Bauza,Bruno Faidutti",,"Dice Rolling,Roll / Spin and Move","Funforge,Heidelberger Spieleverlag",6.49206,649,-32.739944,-55.685158,9.120702
42493,6,30,14,2,30,Giro D'Italia Card Game,30,2009,Racing,,Alain Ollier,,,"Ghenos Games,Rio Grande Games",5.85101,99,18.944958,9.037582,-24.791918
42560,4,90,10,1,90,The Hell of Stalingrad,90,2009,"Card Game,Wargame,World War II",,Steven Cunliffe,,Hand Management,Clash of Arms Games,7.0422,241,-52.186886,55.006165,-18.053751
42617,5,15,7,2,15,Dune Express,15,2009,"Dice,Novel-based,Print & Play,Science Fiction",,Felbrigg Herriot,,Dice Rolling,"(Web published),Book Ranger",5.97463,205,-24.894758,13.159886,38.076447
42627,6,60,12,2,60,MidEvil Deluxe,60,2009,"Horror,Miniatures,Zombies","MidEvil,Midevil II: Castle Chaos,MidEvil III:  Subterranean Homesick Blues!",Todd Breitenstein,,"Dice Rolling,Tile Placement","Twilight Creations, Inc.",6.28541,85,53.48199,-21.03087,46.20762
42636,6,30,16,1,30,Gemischtes Doppel,30,2006,"Card Game,Educational,Party Game,Puzzle,Word Game",,(Uncredited),,Memory,MeterMorphosen,5.54167,60,67.688354,36.403797,-46.050087
42651,2,15,10,1,15,Airborne In Your Pocket: Free Trial Version,15,2009,"Aviation / Flight,Exploration,Print & Play,Wargame,World War II",,Emmanuel Aquin,,"Co-operative Play,Tile Placement","(Web published),Print & Play Productions",7.06086,175,-63.757538,14.85939,-10.557618
42673,1,180,12,1,180,Field Commander: Napoleon,180,2011,"Napoleonic,Wargame",,Dan Verssen,,"Area Movement,Dice Rolling",Dan Verssen Games (DVG),7.80221,584,-89.2599,-16.535114,57.782505
42685,4,15,8,2,15,Connect 4x4,15,2009,Abstract Strategy,,(Uncredited),,Pattern Building,"Hasbro,MB Jeux,MB Spellen,Milton Bradley",5.78748,111,33.7902,70.303154,-27.967045
42688,4,40,8,3,40,Hibernia,40,2009,"Ancient,Medieval,Wargame",,Eric B. Vogel,,"Area Movement,Dice Rolling","Closet Nerd Games,Sandstorm Productions LLC,Vainglorious Games",6.31728,202,-41.66356,-17.135693,35.51115
42691,5,20,8,2,20,RÖK,20,2009,Action / Dexterity,,Thierry Chapeau,,Set Collection,Gigamic,5.44969,162,27.809502,34.163013,-48.714428
42702,4,120,8,2,120,Jackal,120,2009,"Exploration,Pirates",Jackal: Treasure Island,Dmitry Kibkalo,Jackal: Treasure Island,"Action Point Allowance System,Area Control / Area Influence,Area Movement,Hand Management,Modular Board,Pick-up and Deliver",Magellan,5.88142,113,18.846918,-35.54076,-23.659706
42704,4,60,9,2,60,Mi Tierra,60,2010,"Economic,Farming,Industry / Manufacturing",,"Alberto Abudinen,Diego Benavente",,"Dice Rolling,Set Collection,Tile Placement,Trading,Worker Placement","Aldebaran Games,AZ Games [La Araña y el Zapato]",6.93727,55,3.250772,-82.5608,-20.231258
42713,6,120,10,2,60,Arcane Legions,120,2009,"Ancient,Collectible Components,Dice,Fantasy,Miniatures,Mythology,Wargame",,"Tyler Bielman,Jonathon Loucks,Ethan Pasternack,Jordan Weisman","Arcane Legions: Booster Pack,Arcane Legions: Dragons of the Far East,Arcane Legions: Egyptian Army Pack – Cavalry,Arcane Legions: Egyptian Army Pack – Infantry,Arcane Legions: Han Army Pack – Cavalry,Arcane Legions: Han Army Pack – Infantry,Arcane Legions: Roman Army Pack – Cavalry,Arcane Legions: Roman Army Pack – Infantry,Arcane Legions: Servants of Thebes,Arcane Legions: Siege Engines of Rome","Action Point Allowance System,Dice Rolling,Variable Player Powers",Wells Expeditions,6.44027,262,-29.994585,52.91358,30.350267
42727,4,30,12,2,30,Iconica,30,2008,"Card Game,Dice,Fighting",,Eric Torres,"Iconica Mini Series #1: Cirqus of the Three Moons,Iconica Series #1 Add-on Cards,Iconica Series #2,Iconica X-Series: Wandering Syrin","Dice Rolling,Hand Management,Roll / Spin and Move",(Self-Published),6.98696,69,6.4832296,14.282024,-19.33195
42731,2,90,12,2,90,Lock 'n Load: Heroes of the Gap,90,2011,"Modern Warfare,Wargame",,"Pete Abrams,Mark H. Walker","Line of Fire #13,Lock 'n Load Tactical: Days of Villainy,Lock 'n Load: Honneur et Patrie","Hex-and-Counter,Modular Board","Lock 'n Load Publishing, LLC.",8.055,110,-80.13362,6.192665,62.073193
42743,4,90,12,2,90,Opera,90,2009,"Age of Reason,Economic,Music,Renaissance",,Hans van Tol,,"Auction/Bidding,Commodity Speculation,Set Collection,Time Track,Trading,Variable Phase Order","The Game Master BV,HUCH! & friends,Hutter Trade GmbH + Co KG",6.65365,923,89.74844,-4.909096,-1.1843766
42776,4,180,13,1,60,Gears of War: The Board Game,180,2011,"Fighting,Miniatures,Science Fiction,Video Game Theme",,Corey Konieczka,Gears of War: Mission Pack 1,"Area Movement,Campaign / Battle Card Driven,Co-operative Play,Dice Rolling,Hand Management,Modular Board,Variable Player Powers","Edge Entertainment,Fantasy Flight Games,Galakta,Heidelberger Spieleverlag",7.49378,3762,2.2580948,68.965965,4.30888
42783,2,240,12,2,240,What Price Glory?,240,2013,"Wargame,World War I",Special Ops Issue #4,"Tetsuya Nakamura,Adam Starkweather",,"Area-Impulse,Campaign / Battle Card Driven,Dice Rolling,Simulation",Multi-Man Publishing,7.0141,78,-79.91813,-25.245897,-18.879358
42789,4,60,12,2,60,Restaurant Row,60,2009,Economic,,Greg Lam,,"Auction/Bidding,Simultaneous Action Selection",Pair-of-Dice Games,6.56349,63,-0.37159643,-21.451027,18.29978
42881,2,25,13,2,25,Trenches of Valor,25,2009,"Wargame,World War I",,Pelle Nilsson,Trenches of Valor Expansion Kit 1,"Dice Rolling,Hex-and-Counter",Victory Point Games,6.48588,85,-84.74249,27.069702,20.992275
42892,5,40,14,1,40,The Isle of Doctor Necreaux,40,2009,Adventure,,Jonathan Leistiko,,"Co-operative Play,Dice Rolling,Simultaneous Action Selection",Alderac Entertainment Group (AEG),5.56284,571,-11.095817,29.856667,-43.981327
42898,2,30,8,2,30,Pocket Battles: Celts vs. Romans,30,2009,"Ancient,Wargame",,"Paolo Mori,Francesco Sirocchi",,"Area Movement,Dice Rolling","Pegasus Spiele,Z-Man Games",6.49217,1115,-41.26218,-16.76394,8.3987665
42901,4,60,12,2,60,Attandarra,60,2009,"Economic,Medieval",,Horst Rokitte,,Tile Placement,"(Self-Published),Horst Rokitte - Ideen für Spiele",6.60164,61,-15.350694,-0.7845582,11.360651
42910,5,45,10,1,45,Peloponnes,45,2009,"Ancient,City Building,Civilization",,Bernd Eisenstein,"Peloponnes Box,Peloponnes Expansion,Peloponnes: Antioche,Peloponnes: Athens-Mini Expansion,Peloponnes: Goat Expansion,Peloponnes: Hellas Expansion,Peloponnes: Heroes and Colonies,Peloponnes: Sacrum Expansion,Peloponnes: Sikyon,Peloponnes: Trade Expansion,Peloponnes: Victoria Expansion","Auction/Bidding,Tile Placement,Variable Player Powers","Blue Orange (EU),Irongames",7.1819,2278,-35.13499,-31.28461,2.1963432
42920,4,15,3,2,15,UNO Moo!,15,2008,"Animals,Card Game,Children's Game,Farming",,Tyler Kenney,,Hand Management,Mattel,5.28246,114,8.2295685,-81.47553,-39.51843
42929,6,180,12,2,120,Martian Rails,180,2009,"Economic,Science Fiction,Trains,Transportation",,M. Robert Stribula,,"Commodity Speculation,Crayon Rail System,Line Drawing,Pick-up and Deliver,Route/Network Building",Mayfair Games,7.22318,299,-17.531527,-79.971954,-6.7905025
42939,6,90,12,2,90,Invasion from Outer Space: The Martian Game,90,2010,"Fighting,Science Fiction",,Jason C. Hill,"Invasion from Outer Space: Advanced Abilities Supplement,Invasion From Outer Space: Cloaked Martian Scouts,Invasion from Outer Space: Zombie-Martians","Dice Rolling,Modular Board,Partnerships,Roll / Spin and Move,Variable Player Powers",Flying Frog Productions,7.14781,770,-16.650848,24.954912,-5.8772902
42968,5,45,10,2,45,Pressure Matrix,45,2010,Science Fiction,,Jonathan Leistiko,,Modular Board,Alderac Entertainment Group (AEG),4.49336,113,-19.886868,24.029478,-59.907745
42969,4,20,6,2,20,Hagoth: Builder of Ships,20,2010,"Card Game,Nautical",,Mike Drysdale,,Dice Rolling,Mayday Games,5.55372,148,-9.168702,-11.366252,-45.403404
42980,6,45,10,3,45,Myth: Pantheons,45,2010,"Card Game,Mythology",,Brent Keith,Myth: Pantheons – Hantei Promo,"Hand Management,Trick-taking,Variable Player Powers",Alderac Entertainment Group (AEG),5.59911,225,-55.633698,-70.46909,-34.44878
42997,5,480,12,1,30,Blitz! A World in Conflict,480,2015,"Wargame,World War II",,Dave LeLacheur,,"Area Control / Area Influence,Area Movement,Dice Rolling,Simulation",Compass Games,7.89388,98,-52.921448,31.742311,58.757732
43015,5,90,12,2,45,Hansa Teutonica,90,2009,Renaissance,,Andreas Steding,"Brettspiel Adventskalender 2016,Hansa Teutonica: Britannia,Hansa Teutonica: East Expansion,Hansa Teutonica: Emperor's Favour","Action Point Allowance System,Area Control / Area Influence,Point to Point Movement,Route/Network Building","999 Games,Argentum Verlag,Egmont Polska,Z-Man Games",7.63776,8364,-2.5094113,-41.22981,1.1109043
43022,2,30,10,2,30,Yomi,30,2011,"Bluffing,Card Game,Fantasy,Fighting,Video Game Theme",,David Sirlin,Yomi: Cursed Cards,"Hand Management,Rock-Paper-Scissors,Simultaneous Action Selection,Variable Player Powers",Sirlin Games,7.13856,2576,32.369076,-48.941586,3.2481775
43023,4,25,6,2,25,Polizei-Alarm!,25,2009,"Action / Dexterity,Children's Game,Dice,Maze",,"Kai Haferkamp,Markus Nikisch",,"Dice Rolling,Secret Unit Deployment",HABA - Habermaaß GmbH,6.56495,97,15.902675,56.555595,18.29252
43041,15,20,12,2,20,Black Stories Movie Edition,20,2009,"Card Game,Deduction,Horror,Humor,Murder/Mystery,Party Game",,"Stefanie Rohner,Christian Wolf",,Storytelling,"Kikigagne?,Magazzini Salani,MINDOK,moses. Verlag GmbH",5.69643,84,54.322144,-1.2914553,-31.493357
43111,4,120,13,3,60,Chaos in the Old World,120,2009,"Fantasy,Fighting,Horror,Mythology,Wargame",,Eric M. Lang,Chaos in the Old World: The Horned Rat Expansion,"Action Point Allowance System,Area Control / Area Influence,Area Movement,Dice Rolling,Hand Management,Role Playing,Take That,Variable Player Powers","Edge Entertainment,Fantasy Flight Games,Galakta,Heidelberger Spieleverlag,Hobby Japan,Nexus",7.6853,11213,-34.691177,-1.2502575,0.54972947
